,idmb_id,Remarks,SentimentScore Military,OverallSentiment Military,SentimentScore Army,OverallSentiment Army,SentimentScore AirForce,OverallSentiment AirForce,SentimentScore Navy,OverallSentiment Navy,SentimentScore War,OverallSentiment War,SentimentScore Marine,OverallSentiment Marine
177,tt0028783,"this was a remake of frank capra's submarine. although the navy had provided full cooperation to the original film, the model for all future submarine disaster movies, the service manifested great reluctance to become involved with this remake, sound version. neither film was really any good for navy with their images of a sunken submarine, a navy unfaithful wife, and a diver who refuses at first assignment to help rescue sub because his best friend, who unwittingly slept with his wife, is aboard. ultimately, in both films, the cuckholded diver does dive down to the strickened sub to carry air hose to sub. after much negotiations and some script revisions, the navy provided assistance. see guts and glory, revised edition, for full story","[0.26981038, 0.54168034, 0.1885093]",1,"[0.2290716, 0.6470989, 0.1238295]",1,"[0.36965087, 0.38933966, 0.24100949]",1,"[0.01871251, 0.006833062, 0.97445446]",2,"[0.46552888, 0.36713165, 0.16733952]",0,"[0.34459868, 0.31855726, 0.33684406]",0
178,tt0099423,"the film met none of the departments criteria for approval, such as historical authenticity, accuracy of feasibility, benefits to understanding of the military, recruiting value, etc.","[0.656193, 0.07659003, 0.267217]",0,"[0.60297287, 0.14616406, 0.2508631]",0,"[0.0670553, 0.91342396, 0.019520758]",1,"[0.10971326, 0.8696349, 0.020651827]",1,"[0.37501577, 0.5668025, 0.05818176]",1,"[0.059220623, 0.92836624, 0.012413166]",1
179,tt0021799,"classic peacetime navy buddy film. while story focused on dirigbiles, the navy also provided plenty of airplanes, men, ships as background, and locations. story is a fantasy of a dirigible racing to the antarctic to rescue a downed expedition trying to reach the south pole. mission succeeds and navy aviators become heroes.","[0.19710068, 0.21411228, 0.5887871]",2,"[0.3411978, 0.35085773, 0.30794445]",1,"[0.19346692, 0.214165, 0.5923681]",2,"[0.003030717, 0.0020244338, 0.9949449]",2,"[0.16275668, 0.052428, 0.7848154]",2,"[0.19273862, 0.21150911, 0.5957523]",2
180,tt0095020,the department approved use stock footage to the production,"[0.7869485, 0.1981716, 0.0148799345]",0,"[0.76657647, 0.20921308, 0.024210438]",0,"[0.73900205, 0.19783914, 0.06315884]",0,"[0.81822413, 0.084105365, 0.09767053]",0,"[0.9368435, 0.052984297, 0.010172172]",0,"[0.8072063, 0.17806014, 0.014733524]",0
181,tt0061578,classic rendering of misfit in this case rapists and murders soldiers being molded into a crack raider unit intended to kill german officers to disrupt d day counter attack. film made in england and director said the studio saw no need to request assistance.,"[0.23433377, 0.720664, 0.045002215]",1,"[0.09243701, 0.89315057, 0.014412437]",1,"[0.4748528, 0.43923658, 0.0859106]",0,"[0.26824933, 0.68944985, 0.042300895]",1,"[0.566114, 0.4147777, 0.019108297]",0,"[0.55361354, 0.34059876, 0.105787694]",0
182,tt0095022,air force approved stock footage of some aircraft. after reviewing the script and finding only one major objection.,"[0.2659092, 0.58894444, 0.14514636]",1,"[0.35210648, 0.55382395, 0.09406953]",1,"[0.4069515, 0.15600206, 0.43704644]",2,"[0.3912934, 0.27473, 0.33397666]",0,"[0.42513278, 0.28847438, 0.28639278]",0,"[0.2782538, 0.5460881, 0.1756581]",1
183,tt0095032,"this non fictional film was approved by the air force. the department and the air force assisted in the factuality and also permitted the production to shoot at pima air museum. the production notes contain producer's and air force technical advisor's explanation for air force cooperation, despite the fact that the film showed the air force making mistakes and endangering civilian populations","[0.28946853, 0.6779485, 0.032583028]",1,"[0.2573956, 0.715268, 0.027336374]",1,"[0.5493793, 0.11610635, 0.33451435]",0,"[0.33220723, 0.56183857, 0.10595416]",1,"[0.6774849, 0.3005743, 0.021940788]",0,"[0.39912313, 0.5601159, 0.040760998]",1
184,tt0095036,film was denied because scenes of the film were objectionable. too fictional. about a vietnam veteran who lives alone in the wilderness.,"[0.37561005, 0.5729535, 0.05143648]",1,"[0.35457954, 0.6096118, 0.035808668]",1,"[0.16634864, 0.797642, 0.036009315]",1,"[0.08306282, 0.90403306, 0.01290411]",1,"[0.9192416, 0.06370477, 0.01705363]",0,"[0.5948755, 0.31906506, 0.08605947]",0
185,tt0033537,"navy preparedness film which received full cooperation. story of how navy aviation medical doctors tried to solve the problem of pilot blackout during high speed dives. made in full color. some people objected to the death of some pilots as bad image making, but navy argued film showed how service was trying to solve the problem and if film only showed positive side, it would be labeled propaganda.","[0.29692397, 0.21209751, 0.49097854]",2,"[0.3593261, 0.40103963, 0.23963429]",1,"[0.22041509, 0.14519459, 0.63439035]",2,"[0.008177002, 0.0050893305, 0.9867337]",2,"[0.5435206, 0.2842091, 0.17227028]",0,"[0.3437102, 0.2330945, 0.42319527]",2
186,tt0083843,"based on a true story of soldier in vietnam who found ways to give aid to a catholic orphanage in saigon replaced his best friend who was killed by a vietcong woman who dropped a grenade into a helicopter. army provided limited assistance in the philippines in the form of helicopter, men and equipment made for theatrical release, but may not have made it that far. has appeared on cable tv","[0.22617212, 0.6171784, 0.15664944]",1,"[0.14674906, 0.70306337, 0.15018757]",1,"[0.31898075, 0.53646713, 0.14455219]",1,"[0.1803123, 0.7661676, 0.05352008]",1,"[0.78840494, 0.1418155, 0.06977963]",0,"[0.3915128, 0.5524415, 0.056045685]",1
187,tt0052749,jerry lewis loses a battleship and can't remember where he put it. one of his best comedies. navy provided a few scenes of ships as background,"[0.58408123, 0.048245925, 0.36767283]",0,"[0.7732238, 0.09957781, 0.1271983]",0,"[0.64216304, 0.15683052, 0.2010065]",0,"[0.020508068, 0.0031186547, 0.9763733]",2,"[0.87843287, 0.02193004, 0.099637024]",0,"[0.5501051, 0.053511724, 0.3963832]",0
188,tt0050327,navy comedy in south seas world war ii setting. sailors building a recreation hall on island navy provided full cooperation mostly sailors and ships in background.,"[0.017528469, 0.008476331, 0.9739952]",2,"[0.4491486, 0.07769833, 0.4731531]",2,"[0.23751004, 0.07958183, 0.6829081]",2,"[0.0022580025, 0.0040881783, 0.99365383]",2,"[0.007455565, 0.0028275754, 0.9897169]",2,"[0.041934863, 0.016157048, 0.94190806]",2
189,tt0054816,army provided courtesy assistance to story of war orphan adopted by soldiers and brought to the united states,"[0.003030303, 0.0012752595, 0.99569446]",2,"[0.0033065325, 0.001404256, 0.9952892]",2,"[0.17014372, 0.036166113, 0.79369015]",2,"[0.005646609, 0.0016570691, 0.9926963]",2,"[0.7081117, 0.08606833, 0.20581998]",0,"[0.27546093, 0.06399413, 0.660545]",2
190,tt0057007,the navy provided courtesy assistance only to john wayne or john ford comedy set on pacific island,"[0.07265601, 0.025272764, 0.90207124]",2,"[0.43722233, 0.14399573, 0.41878197]",0,"[0.29805434, 0.1653242, 0.53662145]",2,"[0.009376544, 0.006415537, 0.9842079]",2,"[0.87181187, 0.080302335, 0.047885764]",0,"[0.2805688, 0.09865249, 0.6207787]",2
191,tt0116130,"informally provided script for comment and feedback. advised line producer that support was hopeless, given negativism and inaccuracies and the fact that the film was being rushed into production, so the company was unable to make huge changes. dod approved of the navy working with the maritime administration to use a mothballed submarine, which was towed in front of the cameras.","[0.4313219, 0.5044705, 0.064207494]",1,"[0.292763, 0.6617118, 0.045525216]",1,"[0.4520132, 0.32122177, 0.22676507]",0,"[0.05094221, 0.008498196, 0.94055957]",2,"[0.5698111, 0.38440406, 0.045784865]",0,"[0.42732877, 0.5155469, 0.057124306]",1
192,tt0017829,"typical west point movie, made with full cooperation of army and the military academy. filmmakers shot all location scenes at west point","[0.48090863, 0.017237632, 0.50185376]",2,"[0.22568211, 0.011506428, 0.7628115]",2,"[0.6400873, 0.07074859, 0.28916413]",0,"[0.7460475, 0.07099888, 0.18295364]",0,"[0.97353405, 0.010539174, 0.015926834]",0,"[0.85278106, 0.025979124, 0.121239826]",0
193,tt0104143,the ngb and the department of defense approved for courtesy assistance. the guard also provided military vehicles.,"[0.012415508, 0.0015632904, 0.9860212]",2,"[0.047133453, 0.0060351575, 0.9468314]",2,"[0.08283292, 0.014184614, 0.9029825]",2,"[0.024340069, 0.0043182187, 0.9713417]",2,"[0.29510403, 0.015843261, 0.6890527]",2,"[0.02243954, 0.00341723, 0.9741432]",2
194,tt0567946,"approved filming with california army national guard vehicles and soldiers for two nights on the set at warner bros. studio to enact a scene in which the chicago hospital is evacuated, when the scope of the evacuation exceed the capability of civilian resources.","[0.91053474, 0.06820013, 0.02126515]",0,"[0.8658155, 0.11480961, 0.019374795]",0,"[0.5285584, 0.39771, 0.07373165]",0,"[0.6822112, 0.25906914, 0.058719635]",0,"[0.7671665, 0.2102002, 0.022633316]",0,"[0.68981814, 0.26928914, 0.04089275]",0
195,tt0568062,"approved filming for two days at ford island naval base, honolulu, hi, to enact scene of main character visiting his childhood neighborhood. producer agreed to change portrayal of drug use on base during the 70s period.","[0.695263, 0.2863998, 0.018337106]",0,"[0.51370424, 0.47221676, 0.014078915]",0,"[0.7231006, 0.24397704, 0.032922376]",0,"[0.7642121, 0.20608613, 0.029701848]",0,"[0.8200715, 0.16844198, 0.011486529]",0,"[0.747262, 0.23240903, 0.020329028]",0
196,tt0061610,elvis presley comedy for which the navy provided limited assistance presley plays a frogman,"[0.42802253, 0.5091251, 0.062852405]",1,"[0.4368447, 0.50413173, 0.05902351]",1,"[0.403573, 0.51192874, 0.08449828]",1,"[0.20194373, 0.7481362, 0.04992012]",1,"[0.76617223, 0.19781849, 0.03600934]",0,"[0.5683264, 0.38025323, 0.051420346]",0
197,tt0044579,world war ii movie with less than favorable images of american fighting men. producers did not request cooperation.,"[0.09741484, 0.86864257, 0.033942614]",1,"[0.06533005, 0.9093553, 0.025314707]",1,"[0.2916769, 0.5975361, 0.11078703]",1,"[0.071494706, 0.90353006, 0.024975251]",1,"[0.28397405, 0.49564856, 0.22037737]",1,"[0.21621345, 0.69155735, 0.09222921]",1
198,tt0095089,"the army and dod found no problem supporting the film, but the production company contacted the air force for a plane and the force could not assist them.","[0.12950715, 0.027772762, 0.8427201]",2,"[0.056390263, 0.0145885665, 0.9290212]",2,"[0.056135133, 0.9301682, 0.013696652]",1,"[0.12603696, 0.034575365, 0.8393877]",2,"[0.76920533, 0.20485854, 0.02593618]",0,"[0.4202726, 0.525175, 0.05455243]",1
199,tt0101809,"no benefit to the air force or its personnel. did not portray air force or dod operations accurately. request for the us of military jeeps, sedans, truck, and assistance of two helicopters to the production was denied.","[0.17852654, 0.7017273, 0.11974624]",1,"[0.093978465, 0.87152076, 0.034500778]",1,"[0.05749567, 0.381479, 0.5610253]",2,"[0.10257021, 0.8172728, 0.080157004]",1,"[0.33533436, 0.6296448, 0.035020772]",1,"[0.029659787, 0.95006, 0.020280175]",1
200,tt0092965,the navy and dod approved for personnel to be used as extras voluntarily. there was also a hold harmless agreement industry insurance was carried. the request for a navy aircraft was dropped.,"[0.4017853, 0.5851077, 0.013107052]",1,"[0.30152524, 0.68779826, 0.010676566]",1,"[0.42319456, 0.5547679, 0.02203752]",1,"[0.7400715, 0.18647303, 0.07345549]",0,"[0.7279626, 0.26457354, 0.0074638687]",0,"[0.40738294, 0.58106875, 0.011548313]",1
201,tt0050356,full cooperation at pearl harbor from navy. portrays duel between an american destroyer and german submarine. german and american are brothers in arms with no mention of nature of regime for which the german is fighting.,"[0.6646626, 0.15668446, 0.17865296]",0,"[0.69521713, 0.28466183, 0.020121023]",0,"[0.71838427, 0.14295134, 0.13866442]",0,"[0.0075381924, 0.002410584, 0.9900512]",2,"[0.95389575, 0.023304647, 0.0227996]",0,"[0.71781474, 0.1705193, 0.11166598]",0
202,tt0109730,"visited pentagon with radm battler ret, co of uss nimitz during final countdown, visited director of joint staff vadm macke xo of nimitz during final countdown. saw nmcc, left. never received formal request for assistance, only for a couple of jcs djcs flag photos. remake of 7 days in may, hopeless","[0.101968884, 0.8833456, 0.014685532]",1,"[0.11499613, 0.8720429, 0.012960963]",1,"[0.1297854, 0.84415644, 0.026058154]",1,"[0.16053921, 0.81246185, 0.026998945]",1,"[0.39801538, 0.56309795, 0.038886655]",1,"[0.15044323, 0.82455283, 0.025003957]",1
203,tt0080689,film approved because of its historical accuracy allowed use of requested military installations.,"[0.11356779, 0.015774854, 0.8706574]",2,"[0.20060098, 0.04547226, 0.75392675]",2,"[0.13764493, 0.0348956, 0.82745945]",2,"[0.14278594, 0.03269964, 0.82451445]",2,"[0.48818943, 0.049308296, 0.46250233]",0,"[0.20707832, 0.051660635, 0.741261]",2
204,tt0058060,navy refused assistance to sequel of mr. roberts which had received assistance only because john ford was directing,"[0.09559057, 0.89173657, 0.01267285]",1,"[0.35509688, 0.6268948, 0.018008359]",1,"[0.47700503, 0.49258682, 0.030408144]",1,"[0.006872369, 0.9894183, 0.0037092676]",1,"[0.9141191, 0.0754277, 0.010453166]",0,"[0.51790595, 0.44585702, 0.036236998]",0
205,tt0095107,"approved the request for air force stock footage of planes, uniforms, and personnel, since the film portrayed the force in a positive manner.","[0.8280934, 0.02697795, 0.14492868]",0,"[0.8203815, 0.043626096, 0.13599238]",0,"[0.42455044, 0.023173882, 0.55227566]",2,"[0.7965583, 0.041964404, 0.1614773]",0,"[0.91684896, 0.028080497, 0.05507047]",0,"[0.9024168, 0.048511025, 0.049072124]",0
206,tt0048047,"true story of admiral hoskins, navy flier who loses leg on princeton the day he is supposed to take command. uses navy regs to remain on active duty. later became first navy pilot to fly a jet fighter off carrier deck, full cooperation","[0.06477785, 0.029324964, 0.9058972]",2,"[0.13857892, 0.06292507, 0.798496]",2,"[0.06567711, 0.031361442, 0.9029615]",2,"[0.017881721, 0.008880008, 0.9732383]",2,"[0.29365337, 0.06709292, 0.6392537]",2,"[0.037374657, 0.01481963, 0.94780576]",2
207,tt1430615,"initially requested the use of a brac base kulis air base efforts failed clue to facilities requested were put into emergency use by base officials. we did provide use of a sky crane relic which was dressed to appear as a functional aircraft, and numerous other hangars and akang personnel as extras.","[0.71580654, 0.2576136, 0.026579905]",0,"[0.5132223, 0.46852088, 0.01825681]",0,"[0.65785, 0.2796907, 0.06245925]",0,"[0.61965394, 0.3521578, 0.028188283]",0,"[0.77834684, 0.2091114, 0.012541752]",0,"[0.67611164, 0.30818874, 0.01569966]",0
208,tt0071477,story of execution of only american soldier in 20th century. apparently theri was a script review but no assistance provided.,"[0.22660066, 0.7520462, 0.021353126]",1,"[0.23010369, 0.7422191, 0.02767725]",1,"[0.12683077, 0.84856987, 0.024599282]",1,"[0.06446698, 0.9239944, 0.011538541]",1,"[0.8533711, 0.11833947, 0.028289441]",0,"[0.17732224, 0.77841854, 0.04425925]",1
209,tt0116253,"approved request to use navy ships, aircraft, plus army helicopter and installation. following brief period of script negotiations considering that we had gone through this before with previous incarnation of project, gave approval. military depictions reasonably accurate and positive. primarily an army production.","[0.0041612415, 0.0018531465, 0.9939856]",2,"[0.38376105, 0.03494139, 0.5812976]",2,"[0.471453, 0.0726313, 0.45591572]",0,"[0.31569394, 0.02900942, 0.6552966]",2,"[0.8575874, 0.07977739, 0.06263523]",0,"[0.48232272, 0.0693305, 0.44834682]",0
